ID_ALUNO;NOME;SEXO;RG;DATA_NASC;EMAIL;TELEFONE;ENDERECO
390774;Maria Isis Nascimento;F;219.473.856-82;1968-10-14;maria isis.nascimento@trabalhopuc.br;+55 (011) 8349 1360;Ladeira Gonçalves, 56 Boa União 1ª Seção 96986-066 Camargo / ES
970070;Antônio da Luz;M;461.705.293-34;1969-03-14;antônio.daluz@trabalhopuc.br;(071) 0011 0793;Travessa de Sá, 82 Vila São Gabriel 56407-678 Melo das Flores / PB
259276;Theo Ribeiro;M;619.324.705-06;1962-09-26;theo.ribeiro@trabalhopuc.br;+55 (071) 1137-8407;Sítio de Siqueira, 7 Vila Jardim Montanhes 11444821 Cassiano / SC
913146;Liz Vasconcelos;F;863.429.510-98;1975-09-01;liz.vasconcelos@trabalhopuc.br;81 4772-2257;Fazenda Fonseca, 747 Cabana Do Pai Tomás 53749382 Costa de Costa / MT
738941;Isadora Correia;F;196.283.745-91;1994-08-06;isadora.correia@trabalhopuc.br;51 8342 3004;Conjunto Sarah Martins, 8 Confisco 85339-926 Farias / SP
502838;Maria Sophia Peixoto;F;893.157.642-00;1985-12-01;maria sophia.peixoto@trabalhopuc.br;+55 81 8258 7537;Lagoa de Rocha, 2 Vista Alegre 93695710 Duarte de Ferreira / AC
291274;Miguel Rodrigues;M;468.521.390-42;1962-07-29;miguel.rodrigues@trabalhopuc.br;(011) 6473 7540;Esplanada Gabriel Teixeira, 466 Antonio Ribeiro De Abreu 1ª Seção 15673434 Carvalho / PR
483020;Maria Helena Pinto;F;053.471.986-48;1989-09-11;maria helena.pinto@trabalhopuc.br;+55 84 8367 1518;Vale Camargo, 32 Vila Suzana Primeira Seção 73320-774 Pimenta / SP
941429;Gustavo Barros;M;712.635.490-80;1962-08-10;gustavo.barros@trabalhopuc.br;+55 (041) 0751-9177;Sítio de Duarte, 12 Santa Inês 45296327 Azevedo do Galho / ES
649892;Bento Casa Grande;M;702.943.681-40;1991-02-13;bento.casagrande@trabalhopuc.br;(081) 8533-8512;Área Cecilia Câmara, 1 Vila Pilar 68384-949 Silva da Serra / CE
860502;Vitor Gabriel Barbosa;M;301.769.842-40;1973-12-14;vitor gabriel.barbosa@trabalhopuc.br;0900-607-9254;Rodovia Valentim da Rosa, 533 Conjunto Capitão Eduardo 16675874 Nogueira Alegre / PR
588710;Pedro Miguel Borges;M;652.389.140-24;1969-11-30;pedro miguel.borges@trabalhopuc.br;(061) 8687 4903;Vila Nina Moreira, 81 Jardim Dos Comerciarios 02593-876 Nunes Verde / PA
738611;Luara Borges;F;480.371.925-04;1977-05-07;luara.borges@trabalhopuc.br;+55 (021) 1690 7714;Ladeira Caroline Pinto, 46 Oeste 71543465 Borges Paulista / PA
89468;Luigi Lima;M;893.746.102-13;1992-07-08;luigi.lima@trabalhopuc.br;0800 004 7632;Aeroporto de Viana, 97 Conjunto Califórnia I 26578839 Jesus / PB
199817;Benjamin Marques;M;702.896.531-77;1971-02-22;benjamin.marques@trabalhopuc.br;+55 31 5501-7780;Esplanada de Mendes, 30 Garças 78438507 Campos / MS
535798;Beatriz Ferreira;F;541.709.382-32;1973-03-07;beatriz.ferreira@trabalhopuc.br;0500 416 7185;Viela Luiz Miguel Pereira Jardim Felicidade 62339-102 da Costa / GO
336195;Raquel Oliveira;F;437.586.219-09;1994-01-17;raquel.oliveira@trabalhopuc.br;81 0508-6593;Avenida de Pacheco, 7 Barão Homem De Melo 1ª Seção 25115-195 Vieira das Pedras / RO
385752;Rael Machado;M;321.850.476-71;1992-04-06;rael.machado@trabalhopuc.br;71 4434-8846;Feira Sousa, 1 Cidade Jardim 37461-304 Aparecida de Lima / PI
576940;Hellena Vieira;F;835.769.042-47;1955-01-06;hellena.vieira@trabalhopuc.br;(081) 4013-4126;Condomínio Siqueira, 747 Lagoinha 72909775 Martins / AM
799277;João Guilherme Aragão;M;134.276.908-22;1994-08-12;joão guilherme.aragão@trabalhopuc.br;+55 (041) 2681-1038;Esplanada de Souza, 8 Cônego Pinheiro 1ª Seção 05666256 Moura / RO
268658;Sabrina Sampaio;F;965.041.278-67;1951-08-05;sabrina.sampaio@trabalhopuc.br;0800-968-3062;Quadra Pedro Pimenta, 91 Luxemburgo 12747-234 Ramos / MT
353778;Renan Costela;M;965.327.140-70;1971-03-06;renan.costela@trabalhopuc.br;(061) 8750-8085;Esplanada Maria Sophia Nunes, 922 Jaqueline 69506-757 Teixeira / CE
99942;Melina Cunha;F;917.842.056-30;1980-08-20;melina.cunha@trabalhopuc.br;(081) 4098-1728;Parque de da Rocha, 64 Vila Da Luz 76548434 Siqueira das Pedras / CE
508251;Ravi Lucca Peixoto;M;701.236.495-52;1963-11-18;ravi lucca.peixoto@trabalhopuc.br;+55 (031) 0850 8504;Trevo Heloisa Sales, 772 Nazare 09794-550 Cardoso / AP
274255;João Pedro Pinto;M;279.305.846-74;1977-02-03;joão pedro.pinto@trabalhopuc.br;31 7423-9120;Viela Moura, 7 Concórdia 60923-572 Carvalho / RO
994772;Rodrigo Mendonça;M;138.642.075-17;1961-04-18;rodrigo.mendonça@trabalhopuc.br;+55 (031) 0089 7327;Lago Martins Juliana 83285845 Casa Grande / MG
399374;Olivia Almeida;F;796.425.103-16;1987-10-02;olivia.almeida@trabalhopuc.br;+55 (081) 3200 7913;Trevo Carvalho, 56 Marieta 1ª Seção 67345090 da Conceição do Norte / PE
187055;Vinicius Alves;M;340.165.278-80;1974-10-03;vinicius.alves@trabalhopuc.br;51 1776 2477;Núcleo Rocha, 23 Nossa Senhora Aparecida 07227060 Martins Alegre / MT
840423;Eduarda Alves;F;325.194.680-33;1994-01-23;eduarda.alves@trabalhopuc.br;+55 81 8736-6819;Feira Maria Leão, 7 Oeste 87882409 da Mota / MT
35203;Eduarda Guerra;F;354.287.091-97;1988-05-11;eduarda.guerra@trabalhopuc.br;+55 (071) 9090 3043;Trevo de da Paz, 9 Vila Jardim Alvorada 95247-046 Pastor / TO
687816;Dante Vieira;M;253.619.078-12;1953-04-26;dante.vieira@trabalhopuc.br;0800 426 9203;Alameda de Novaes, 43 Novo Das Industrias 39801-129 Aparecida de Rios / PB
438900;Lucca da Luz;M;710.926.483-13;1966-01-25;lucca.daluz@trabalhopuc.br;+55 (011) 6458 6016;Via Sampaio, 46 São Francisco Das Chagas 81915146 da Paz / TO
352381;Liz Cardoso;F;794.356.102-34;1959-12-19;liz.cardoso@trabalhopuc.br;71 7970 1581;Jardim Lara da Mota, 99 Barão Homem De Melo 1ª Seção 84977-352 Cardoso / AC
200855;Gabriela da Rocha;F;094.682.715-01;1973-08-30;gabriela.darocha@trabalhopuc.br;+55 (081) 3727 5350;Área Emilly Guerra, 919 Taquaril 48967822 Nascimento de Souza / RR
721042;Alice Casa Grande;F;679.508.123-03;1983-01-26;alice.casagrande@trabalhopuc.br;(051) 7323 1236;Quadra de Mendonça Glória 27042272 Aparecida de da Luz / TO
446838;Camila Aragão;F;198.652.743-37;1967-06-22;camila.aragão@trabalhopuc.br;+55 61 9196 5466;Vila de Albuquerque, 5 Vila Atila De Paiva 99548-236 Macedo / RS
833342;José Pedro Cirino;M;754.189.620-94;1974-01-07;josé pedro.cirino@trabalhopuc.br;(061) 9857 9344;Trecho de Campos, 872 Marajó 99299-096 Campos / MG
790013;Enzo Gabriel Fernandes;M;536.478.012-08;1989-11-08;enzo gabriel.fernandes@trabalhopuc.br;(021) 8014-5255;Distrito Costa Mirtes 63923559 Silva / PA
401012;Benício Fernandes;M;856.943.021-33;1978-07-05;benício.fernandes@trabalhopuc.br;+55 (011) 9654 4698;Distrito Araújo, 95 Vila São Geraldo 99634713 Aragão do Campo / RJ
963563;Henry Gabriel Gonçalves;M;268.157.930-95;1955-06-12;henry gabriel.gonçalves@trabalhopuc.br;+55 (031) 9629-9452;Campo Pacheco, 121 Cidade Nova 36444-481 Alves / SC
116790;Isadora Lopes;F;831.402.657-35;1954-07-25;isadora.lopes@trabalhopuc.br;+55 11 4956-9361;Vereda Ribeiro, 21 Padre Eustáquio 02306-864 Macedo / RN
170499;Letícia Lopes;F;658.219.437-28;1993-02-19;letícia.lopes@trabalhopuc.br;(041) 2226 5595;Vila de Dias São Tomaz 92424831 Novaes Grande / AC
965298;Pedro Lucas Ferreira;M;476.320.915-99;1964-04-16;pedro lucas.ferreira@trabalhopuc.br;0800-801-0157;Viela Melo, 45 Jardim São José 00065-454 Nogueira / MA
762209;Maria Clara da Rosa;F;439.107.826-04;1991-07-15;maria clara.darosa@trabalhopuc.br;+55 (081) 2969 2378;Rodovia Marcela Marques, 81 Cidade Jardim 33925-372 Pastor / ES
327420;Henrique Novais;M;796.485.023-74;1987-10-20;henrique.novais@trabalhopuc.br;+55 (031) 5546 5926;Estação de Moraes, 84 Vila Coqueiral 82530458 Cassiano / PA
121999;José Pedro Castro;M;970.241.583-79;1961-07-26;josé pedro.castro@trabalhopuc.br;0300 797 6421;Colônia Marques, 22 Estrela Do Oriente 23959-731 Cavalcante do Norte / PR
395793;Luísa Jesus;F;058.436.271-44;1991-01-23;luísa.jesus@trabalhopuc.br;+55 84 8004 0648;Fazenda Sarah Pimenta, 55 Marieta 2ª Seção 01217028 Machado / MA
637692;Heloisa Marques;F;789.456.201-76;1954-08-11;heloisa.marques@trabalhopuc.br;+55 (061) 9524-5540;Feira Manuella Cassiano, 62 Vila Independencia 3ª Seção 25577-140 da Mota das Pedras / PI
793186;Igor Fonseca;M;568.731.294-37;1983-05-14;igor.fonseca@trabalhopuc.br;(081) 6087 9366;Chácara Sampaio, 440 Petropolis 53571-268 Abreu / GO
66799;Luigi da Paz;M;082.791.645-02;1967-01-17;luigi.dapaz@trabalhopuc.br;+55 31 9899 2611;Condomínio Rios, 213 Vila Fumec 96181092 da Mota / SE
557106;Esther Campos;F;816.793.250-86;1966-04-11;esther.campos@trabalhopuc.br;(084) 2124 1882;Morro Rodrigues, 29 Apolonia 56907489 Mendonça / AC
41895;Vinicius da Mota;M;508.947.312-97;1981-03-07;vinicius.damota@trabalhopuc.br;0800-095-0702;Viaduto Vinicius Aparecida, 714 Santa Amelia 44366953 Barbosa / GO
171000;Eloah das Neves;F;074.325.961-07;1974-08-28;eloah.dasneves@trabalhopuc.br;+55 (081) 6307 8450;Recanto de Cavalcanti Sport Club 39035028 da Cunha do Oeste / DF
874677;Breno Cavalcanti;M;326.058.471-44;1954-08-19;breno.cavalcanti@trabalhopuc.br;71 0426-4055;Área de Moreira, 97 Vila Da Paz 82617-387 Macedo da Prata / PA
935302;Nathan Garcia;M;348.156.702-26;1967-09-24;nathan.garcia@trabalhopuc.br;(071) 0359 7134;Vereda de Garcia, 89 Vila Da Paz 53826-585 Gonçalves da Praia / RR
64612;Camila Cardoso;F;431.057.682-62;1985-05-26;camila.cardoso@trabalhopuc.br;51 6299 3992;Estação de Silva, 19 Vila Engenho Nogueira 12538-306 Leão Grande / RR
34225;Isaac Mendes;M;360.981.452-70;1967-03-26;isaac.mendes@trabalhopuc.br;61 6300 5704;Vale Maria Clara Carvalho, 1 Flamengo 98161-991 Porto de Minas / GO
24167;João Pedro Garcia;M;850.927.346-47;1987-06-06;joão pedro.garcia@trabalhopuc.br;+55 (071) 5523-3074;Avenida Murilo Porto, 51 Boa Esperança 82307642 Porto do Norte / SC
823810;Valentina Souza;F;340.618.529-06;1962-03-20;valentina.souza@trabalhopuc.br;0300-342-8781;Área de Leão Vila Mantiqueira 34532214 Marques do Oeste / AC
724993;Ravi Correia;M;216.473.985-09;1953-02-09;ravi.correia@trabalhopuc.br;(061) 1401-8060;Recanto de Lopes, 455 Vila Santa Monica 2ª Seção 08840904 Souza das Pedras / PI
535916;Brenda Duarte;F;724.831.056-53;1968-04-16;brenda.duarte@trabalhopuc.br;+55 (041) 2636 1621;Praça Aragão, 69 Alípio De Melo 53696-555 Nascimento do Campo / SE
205622;Renan Monteiro;M;476.983.502-74;1964-04-07;renan.monteiro@trabalhopuc.br;+55 (011) 4189-9051;Alameda de Lima, 5 Miramar 53430-867 Cardoso / MS
833960;Ian Guerra;M;341.975.268-73;1970-10-18;ian.guerra@trabalhopuc.br;0500 809 5199;Fazenda de Santos, 98 Esperança 63125039 Novais de Cardoso / CE
782630;Giovanna Albuquerque;F;357.298.061-59;1974-05-11;giovanna.albuquerque@trabalhopuc.br;+55 81 6082-6832;Rua Vicente Porto Penha 58651-592 Pacheco / GO
912894;Maitê Casa Grande;F;847.165.923-91;1967-09-02;maitê.casagrande@trabalhopuc.br;(081) 0411 9112;Loteamento Benício Novais, 2 Vila Jardim Montanhes 36743288 Araújo / MG
835725;Matteo Macedo;M;746.098.523-65;1991-06-20;matteo.macedo@trabalhopuc.br;+55 (071) 8057 3140;Alameda Vitor Hugo Brito, 38 Mineirão 24612667 Melo das Pedras / SC
523594;Maria Vitória Monteiro;F;789.124.350-60;1952-11-02;maria vitória.monteiro@trabalhopuc.br;(081) 8898 7540;Pátio Pimenta, 44 Ipiranga 01515800 da Cruz / CE
277048;Marcela Peixoto;F;291.574.638-91;1971-12-07;marcela.peixoto@trabalhopuc.br;+55 11 4093 6597;Conjunto de Jesus, 241 Guarani 52262-506 Camargo / PR
594558;Hellena Ramos;F;102.489.375-88;1992-08-23;hellena.ramos@trabalhopuc.br;(081) 9194 0605;Praça Júlia Câmara, 25 Santa Tereza 56285-446 Araújo Paulista / RR
963216;Maria Julia Câmara;F;596.081.472-20;1963-11-15;maria julia.câmara@trabalhopuc.br;(031) 6526 3874;Recanto de Santos, 716 Vila São Rafael 70487765 Silva / PB
888162;Daniela Moura;F;051.498.276-49;1952-02-19;daniela.moura@trabalhopuc.br;0300 473 1345;Trecho Enrico Gomes Cidade Nova 16520-526 Pires da Prata / AL
956211;Sabrina Correia;F;182.940.376-13;1993-05-06;sabrina.correia@trabalhopuc.br;0300 505 8236;Morro Marina Carvalho, 6 Monsenhor Messias 19794-320 Lopes de Almeida / MA
440159;Gabrielly Cassiano;F;794.580.326-10;1954-06-18;gabrielly.cassiano@trabalhopuc.br;84 2247 5468;Sítio Correia, 7 Vitoria 67939495 Campos de Fernandes / TO
205470;Mateus Camargo;M;137.208.649-87;1958-05-19;mateus.camargo@trabalhopuc.br;(051) 3149-4328;Lago Pedro Lucas Brito, 68 São Geraldo 58451-029 Freitas / RO
2536;Eduarda Freitas;F;729.610.385-02;1957-03-30;eduarda.freitas@trabalhopuc.br;0900-477-6421;Parque Dom Porto, 288 Guaratã 09341-736 Nascimento de Minas / AP
643739;Josué Pimenta;M;907.281.634-03;1983-11-21;josué.pimenta@trabalhopuc.br;61 1552-2260;Recanto de Abreu, 41 Silveira 03057-843 Souza das Flores / PB
936521;Lívia Rios;F;624.805.139-98;1982-03-25;lívia.rios@trabalhopuc.br;+55 84 6179 6305;Lago Enzo Gabriel Abreu Vila Ouro Minas 10519-995 Castro / DF
183134;Natália Mendes;F;249.651.708-49;1967-05-10;natália.mendes@trabalhopuc.br;+55 71 2710 0179;Viaduto Maria Flor Ramos, 8 Vila Jardim Montanhes 77262-819 Araújo do Amparo / AL
790734;Vitor Hugo Macedo;M;123.987.506-12;1974-08-09;vitor hugo.macedo@trabalhopuc.br;+55 51 8429 4237;Alameda Larissa Santos Alto Vera Cruz 56397-550 Montenegro / GO
442030;Ana Cecília Lopes;F;036.872.951-68;1950-02-28;ana cecília.lopes@trabalhopuc.br;51 1047 5766;Condomínio da Luz, 384 São Benedito 19924-914 Alves / PR
744696;Davi Lucca Pires;M;138.647.092-96;1967-12-21;davi lucca.pires@trabalhopuc.br;84 2543 2398;Viela Leonardo Carvalho, 65 Minas Brasil 15688-106 Macedo / MS
524514;Joana Novais;F;397.048.612-22;1955-03-19;joana.novais@trabalhopuc.br;(021) 7633-2092;Conjunto de da Rocha, 10 Garças 66324251 Pastor / MS
240087;Gabrielly Monteiro;F;896.351.027-12;1993-05-08;gabrielly.monteiro@trabalhopuc.br;0800 024 0243;Fazenda de Sousa, 437 Heliopolis 45981-582 Moreira de Nunes / BA
246539;Arthur Vieira;M;628.310.745-17;1983-10-26;arthur.vieira@trabalhopuc.br;71 2300-6060;Alameda Francisco Albuquerque, 5 Vila Real 1ª Seção 83987339 Castro / AL
895086;Sabrina das Neves;F;187.264.093-13;1956-04-05;sabrina.dasneves@trabalhopuc.br;0800 641 3891;Fazenda Luigi Andrade, 18 Vila Boa Vista 08825-522 Aragão / PA
876457;Dom Cavalcanti;M;178.649.350-01;1995-09-22;dom.cavalcanti@trabalhopuc.br;(011) 2237 1602;Largo de Araújo, 1 Ermelinda 56096-686 Vargas / RN
620300;Esther Cavalcanti;F;870.956.123-40;1978-06-24;esther.cavalcanti@trabalhopuc.br;71 9858 5164;Trecho de Aragão, 66 Candelaria 83941694 Sousa / RN
285707;Luara Macedo;F;460.815.732-90;1954-10-20;luara.macedo@trabalhopuc.br;(041) 2701 7708;Passarela de Nogueira Nazare 00105958 Montenegro / PE
909277;Sophie Macedo;F;823.694.057-83;1962-05-20;sophie.macedo@trabalhopuc.br;(061) 2060-2804;Lago Porto, 15 Colégio Batista 20716-152 Melo de Gomes / CE
278638;Zoe da Mota;F;368.179.502-95;1954-09-02;zoe.damota@trabalhopuc.br;84 9669-2612;Quadra Aparecida, 55 São Sebastião 64003-179 Vieira / AM
120109;João Gabriel Gomes;M;751.983.042-04;1990-05-08;joão gabriel.gomes@trabalhopuc.br;(071) 1746-2996;Rodovia da Mata, 8 Canadá 46249675 Guerra do Sul / CE
930047;Arthur Miguel Brito;M;918.072.435-32;1950-12-11;arthur miguel.brito@trabalhopuc.br;31 2061 4883;Estrada Vinicius Vieira, 51 Vila Jardim Montanhes 88726971 Câmara Paulista / AC
937606;Maria Júlia da Rosa;F;206.387.419-04;1971-11-01;maria júlia.darosa@trabalhopuc.br;61 1350 4561;Loteamento Renan Carvalho, 10 Conjunto Providencia 53499-107 Guerra de Minas / BA
749252;Mariane Fonseca;F;541.327.680-07;1957-03-30;mariane.fonseca@trabalhopuc.br;51 3733 7514;Morro Liz Sales, 56 Barão Homem De Melo 2ª Seção 86123752 Pacheco / TO
116504;Lunna Gonçalves;F;364.098.251-70;1987-04-10;lunna.gonçalves@trabalhopuc.br;+55 84 9677 3310;Quadra de Araújo, 165 Graça 90813-174 Barros / PE
244101;Zoe Siqueira;F;025.619.784-94;1973-07-25;zoe.siqueira@trabalhopuc.br;0800 329 9497;Feira Borges, 31 São Salvador 25677-698 Albuquerque / DF
771517;Gael Henrique Silveira;M;106.279.845-76;1960-04-02;gael henrique.silveira@trabalhopuc.br;0900-192-4328;Núcleo de Câmara, 39 Ambrosina 77558-745 Souza / AP
483283;Matheus Pastor;M;317.806.524-53;1954-09-07;matheus.pastor@trabalhopuc.br;41 8063-3492;Via Maria Helena Rios, 65 Alta Tensão 2ª Seção 55063-202 Almeida Alegre / CE
486638;Vitor Gabriel Rodrigues;M;326.845.107-17;1955-04-21;vitor gabriel.rodrigues@trabalhopuc.br;+55 (011) 8454 1994;Via de Brito, 6 Vila Paraíso 87369859 Mendes / MS
801023;Maria Flor Azevedo;F;810.549.263-60;1977-07-10;maria flor.azevedo@trabalhopuc.br;0300 627 3579;Sítio Arthur Miguel Rodrigues, 25 Gutierrez 21751630 Pereira / MT
758198;Benjamin Pires;M;918.356.074-20;1972-05-01;benjamin.pires@trabalhopuc.br;(021) 8607-3169;Viela Monteiro, 610 Jonas Veiga 57240-803 Barbosa de Fernandes / CE
104013;Fernanda Cavalcanti;F;261.049.857-85;1967-01-07;fernanda.cavalcanti@trabalhopuc.br;21 4008-1818;Jardim de Câmara, 62 Minas Brasil 29805354 Macedo das Flores / PE
13740;Luísa Azevedo;F;316.897.024-78;1950-11-03;luísa.azevedo@trabalhopuc.br;+55 (051) 6757 9910;Esplanada Machado, 44 Taquaril 58904506 Dias / AM
515773;Manuella Viana;F;479.213.586-91;1967-02-23;manuella.viana@trabalhopuc.br;+55 21 2247-0028;Praia de da Conceição, 157 Buraco Quente 06696-982 Garcia de Minas / MS
164291;Arthur Miguel da Cunha;M;439.170.825-60;1977-12-08;arthur miguel.dacunha@trabalhopuc.br;71 4462 2097;Avenida Theo Montenegro, 32 Vila Da Ária 94148832 Pinto / MS
80991;João Felipe Camargo;M;182.597.640-67;1965-11-09;joão felipe.camargo@trabalhopuc.br;(081) 3881-5575;Campo de da Mata, 63 Jardim Felicidade 38609-308 Fogaça / PR
735139;Benício Vargas;M;958.347.021-04;1951-08-18;benício.vargas@trabalhopuc.br;(061) 4221-6031;Via de da Conceição, 183 Beira Linha 27478333 da Conceição do Sul / DF
803856;Mirella Nascimento;F;942.705.861-76;1951-10-20;mirella.nascimento@trabalhopuc.br;31 0661-5819;Parque Asafe Correia, 88 Madri 33825474 Pastor do Amparo / MS
960989;Valentim Lima;M;908.361.427-13;1985-06-10;valentim.lima@trabalhopuc.br;(031) 6682 2759;Pátio Dias Vila Havaí 50880-688 Siqueira do Oeste / BA
145684;Ana Lívia Fogaça;F;472.985.013-05;1977-11-26;ana lívia.fogaça@trabalhopuc.br;+55 (081) 7305 4665;Residencial Heloisa Câmara, 46 Bacurau 73955175 Santos da Serra / PI
66680;Bruno da Paz;M;938.756.124-00;1962-09-10;bruno.dapaz@trabalhopuc.br;31 2254 8724;Vereda de Farias, 336 Guarani 63454155 da Mata da Serra / AC
893458;Enzo Gabriel Macedo;M;712.380.945-97;1990-11-12;enzo gabriel.macedo@trabalhopuc.br;+55 (031) 5268-4242;Trecho de Novaes, 48 Vila São Paulo 20309-288 Moura de Machado / SE
406958;Mathias Caldeira;M;064.397.215-34;1970-08-15;mathias.caldeira@trabalhopuc.br;(021) 8343-6407;Vale Julia Câmara, 5 Casa Branca 75274-438 Alves Paulista / PB
58884;Catarina Casa Grande;F;647.152.930-99;1992-12-25;catarina.casagrande@trabalhopuc.br;(084) 9538 5967;Vila Yan Cavalcanti Juliana 62253954 Jesus / RR
470398;Valentina Sampaio;F;617.824.593-91;1988-06-28;valentina.sampaio@trabalhopuc.br;31 4653-0349;Núcleo de Fonseca Tupi A 58281695 Abreu de Freitas / SE
181023;Henry Gabriel da Rocha;M;510.634.872-26;1952-10-11;henry gabriel.darocha@trabalhopuc.br;(061) 4471 3231;Viaduto Mateus Cassiano, 35 Aparecida 75605738 Aparecida / MA
61580;Francisco Mendonça;M;398.540.621-98;1966-07-15;francisco.mendonça@trabalhopuc.br;(031) 8703-0513;Estrada de Cirino, 366 Ademar Maldonado 61628-254 Novaes / RR
68099;Vitória Azevedo;F;518.094.362-06;1989-08-14;vitória.azevedo@trabalhopuc.br;11 2998-4572;Avenida de Monteiro, 5 São Salvador 34915722 Pastor da Mata / MS
448086;João Lucas Cassiano;M;569.124.738-73;1969-11-19;joão lucas.cassiano@trabalhopuc.br;+55 (041) 3548-6369;Loteamento Caleb Andrade, 33 Dom Silverio 34984415 Monteiro / MA
388214;Isabelly Moreira;F;406.285.371-07;1961-01-17;isabelly.moreira@trabalhopuc.br;+55 61 2912-6602;Praia Mathias da Conceição, 71 Pantanal 85982-044 Jesus das Flores / DF
436181;Laura Araújo;F;678.129.045-20;1963-08-18;laura.araújo@trabalhopuc.br;61 3529 5651;Favela de da Conceição, 902 Maravilha 92295-314 Teixeira Paulista / AM
24960;Julia Duarte;F;051.823.947-05;1994-05-06;julia.duarte@trabalhopuc.br;+55 (071) 0027-5872;Colônia Maria Liz Leão, 72 Grajaú 37161187 da Costa Alegre / RS
853219;Maria Liz Souza;F;374.126.089-40;1975-02-04;maria liz.souza@trabalhopuc.br;(081) 5204-8568;Vale de Fernandes, 138 Belvedere 86626992 Azevedo de Souza / GO
380834;Guilherme Oliveira;M;578.039.624-83;1965-06-24;guilherme.oliveira@trabalhopuc.br;21 7901-7735;Sítio de da Cruz, 62 Vila Ipiranga 92860-186 Monteiro da Praia / CE
132230;Valentina Ramos;F;369.480.217-78;1989-12-05;valentina.ramos@trabalhopuc.br;+55 11 8741-6978;Alameda Montenegro, 88 Mantiqueira 20806-519 Costa / ES
464335;Bryan Duarte;M;716.832.945-64;1972-01-04;bryan.duarte@trabalhopuc.br;0800 186 6265;Lago Câmara Camponesa 1ª Seção 28053073 Freitas / PB
313996;Henry Sá;M;128.756.409-76;1961-06-21;henry.sá@trabalhopuc.br;(021) 7952 1102;Loteamento Lucca Pires, 86 Pompéia 28944-148 da Luz da Mata / PE
118275;Hadassa Freitas;F;635.129.874-19;1981-07-11;hadassa.freitas@trabalhopuc.br;(051) 3043 8846;Trevo de Ribeiro, 584 Vila Madre Gertrudes 2ª Seção 03035-012 Mendes / SE
451292;João Lucas Teixeira;M;093.574.162-34;1951-04-30;joão lucas.teixeira@trabalhopuc.br;21 4681 1973;Ladeira Garcia Taquaril 74340091 Moraes / PE
613251;Cauê Ribeiro;M;017.942.638-96;1969-10-20;cauê.ribeiro@trabalhopuc.br;+55 (031) 1497-6710;Esplanada de Jesus, 64 São Luiz 91415362 Nunes / MS
697981;Rodrigo Andrade;M;960.421.538-89;1986-03-01;rodrigo.andrade@trabalhopuc.br;+55 21 6040 6447;Aeroporto Barros, 88 Vila Independencia 2ª Seção 67559703 Costa / TO
